site,date,latitude,longitude,SST
Mosquito Pass,03/07/14,48.585,-123.165,6.77
Mosquito Pass,03/08/14,48.585,-123.165,6.44
Mosquito Pass,03/09/14,48.585,-123.165,6.33
Mosquito Pass,03/10/14,48.585,-123.165,7.6
Mosquito Pass,03/11/14,48.585,-123.165,7.29
Mosquito Pass,03/12/14,48.585,-123.165,6.94
Mosquito Pass,03/13/14,48.585,-123.165,6.52
Mosquito Pass,03/14/14,48.585,-123.165,6.77
Mosquito Pass,03/15/14,48.585,-123.165,6.67
Mosquito Pass,03/16/14,48.585,-123.165,6.79
Mosquito Pass,03/17/14,48.585,-123.165,7.55
Mosquito Pass,03/18/14,48.585,-123.165,6.76
Mosquito Pass,03/19/14,48.585,-123.165,7.96
Mosquito Pass,03/20/14,48.585,-123.165,7.42
Mosquito Pass,03/21/14,48.585,-123.165,7.35
Mosquito Pass,03/22/14,48.585,-123.165,6.16
Mosquito Pass,03/23/14,48.585,-123.165,6.66
Mosquito Pass,03/24/14,48.585,-123.165,7.51
Mosquito Pass,03/25/14,48.585,-123.165,7.42
Mosquito Pass,03/26/14,48.585,-123.165,7.4
Mosquito Pass,03/27/14,48.585,-123.165,8.39
Mosquito Pass,03/28/14,48.585,-123.165,8.12
Mosquito Pass,03/29/14,48.585,-123.165,7.75
Mosquito Pass,03/30/14,48.585,-123.165,7.9
Mosquito Pass,03/31/14,48.585,-123.165,7.53
Mosquito Pass,04/01/14,48.585,-123.165,7.94
Mosquito Pass,04/02/14,48.585,-123.165,8.09
Mosquito Pass,04/03/14,48.585,-123.165,7.83
Mosquito Pass,04/04/14,48.585,-123.165,8.09
Mosquito Pass,04/05/14,48.585,-123.165,8.09
Mosquito Pass,04/06/14,48.585,-123.165,8.04
Mosquito Pass,04/07/14,48.585,-123.165,7.6
Mosquito Pass,04/08/14,48.585,-123.165,8.41
Mosquito Pass,04/09/14,48.585,-123.165,8.18
Mosquito Pass,04/10/14,48.585,-123.165,7.71
Mosquito Pass,04/11/14,48.585,-123.165,8.2
Mosquito Pass,04/12/14,48.585,-123.165,8.16
Mosquito Pass,04/13/14,48.585,-123.165,8.47
Mosquito Pass,04/14/14,48.585,-123.165,8.27
Mosquito Pass,04/15/14,48.585,-123.165,8.25
Mosquito Pass,04/16/14,48.585,-123.165,8.46
Mosquito Pass,04/17/14,48.585,-123.165,8.23
Mosquito Pass,04/18/14,48.585,-123.165,8.09
Mosquito Pass,04/19/14,48.585,-123.165,7.57
Mosquito Pass,04/20/14,48.585,-123.165,8
Mosquito Pass,04/21/14,48.585,-123.165,8.02
Mosquito Pass,04/22/14,48.585,-123.165,8.15
Mosquito Pass,04/23/14,48.585,-123.165,8.08
Mosquito Pass,04/24/14,48.585,-123.165,8.23
Mosquito Pass,04/25/14,48.585,-123.165,9.15
Mosquito Pass,04/26/14,48.585,-123.165,9.37
Mosquito Pass,04/27/14,48.585,-123.165,10.09
Mosquito Pass,04/28/14,48.585,-123.165,9.22
Mosquito Pass,04/29/14,48.585,-123.165,8.62
Mosquito Pass,04/30/14,48.585,-123.165,8.48
Mosquito Pass,05/01/14,48.585,-123.165,9.06
Mosquito Pass,05/02/14,48.585,-123.165,9.28
Mosquito Pass,05/03/14,48.585,-123.165,9.06
Mosquito Pass,05/04/14,48.585,-123.165,9.21
Mosquito Pass,05/05/14,48.585,-123.165,9.78
Mosquito Pass,05/06/14,48.585,-123.165,9.45
Mosquito Pass,05/07/14,48.585,-123.165,9
Mosquito Pass,05/08/14,48.585,-123.165,8.71
Mosquito Pass,05/09/14,48.585,-123.165,9.22
Mosquito Pass,05/10/14,48.585,-123.165,9.09
Mosquito Pass,05/11/14,48.585,-123.165,9.61
Mosquito Pass,05/12/14,48.585,-123.165,8.32
Mosquito Pass,05/13/14,48.585,-123.165,9.12
Mosquito Pass,05/14/14,48.585,-123.165,10.1
Mosquito Pass,05/15/14,48.585,-123.165,10.37
Mosquito Pass,05/16/14,48.585,-123.165,11.23
Mosquito Pass,05/17/14,48.585,-123.165,11.07
Mosquito Pass,05/18/14,48.585,-123.165,9.31
Mosquito Pass,05/19/14,48.585,-123.165,9.89
Mosquito Pass,05/20/14,48.585,-123.165,10.01
Mosquito Pass,05/21/14,48.585,-123.165,10.21
Mosquito Pass,05/22/14,48.585,-123.165,10.02
Mosquito Pass,05/23/14,48.585,-123.165,10.41
Mosquito Pass,05/24/14,48.585,-123.165,9.84
Mosquito Pass,05/25/14,48.585,-123.165,9.62
Mosquito Pass,05/26/14,48.585,-123.165,10.04
Mosquito Pass,05/27/14,48.585,-123.165,9.94
Mosquito Pass,05/28/14,48.585,-123.165,9.46
Mosquito Pass,05/29/14,48.585,-123.165,9.91
Mosquito Pass,05/30/14,48.585,-123.165,9.1
Mosquito Pass,05/31/14,48.585,-123.165,9.55
Mosquito Pass,06/01/14,48.585,-123.165,10.22
Mosquito Pass,06/02/14,48.585,-123.165,10.2
Mosquito Pass,06/03/14,48.585,-123.165,10.75
Mosquito Pass,06/04/14,48.585,-123.165,11.43
Mosquito Pass,06/05/14,48.585,-123.165,14.21
Mosquito Pass,06/06/14,48.585,-123.165,12.63
Mosquito Pass,06/07/14,48.585,-123.165,13.72
Mosquito Pass,06/08/14,48.585,-123.165,13.12
Mosquito Pass,06/09/14,48.585,-123.165,13.58
Mosquito Pass,06/10/14,48.585,-123.165,12.87
Mosquito Pass,06/11/14,48.585,-123.165,11.08
Mosquito Pass,06/12/14,48.585,-123.165,11.43
Mosquito Pass,06/13/14,48.585,-123.165,11.55
Mosquito Pass,06/14/14,48.585,-123.165,11.52
Mosquito Pass,06/15/14,48.585,-123.165,11
Mosquito Pass,06/16/14,48.585,-123.165,11.06
Mosquito Pass,06/17/14,48.585,-123.165,10.59
Mosquito Pass,06/18/14,48.585,-123.165,10.36
Mosquito Pass,06/19/14,48.585,-123.165,10.45
Mosquito Pass,06/20/14,48.585,-123.165,10.62
Mosquito Pass,06/21/14,48.585,-123.165,10.93
Mosquito Pass,06/22/14,48.585,-123.165,9.68
Mosquito Pass,06/23/14,48.585,-123.165,10.7
Mosquito Pass,06/24/14,48.585,-123.165,11.02
Mosquito Pass,06/25/14,48.585,-123.165,11.2
Mosquito Pass,06/26/14,48.585,-123.165,10.45
Mosquito Pass,06/27/14,48.585,-123.165,10.76
Mosquito Pass,06/28/14,48.585,-123.165,10.89
Mosquito Pass,06/29/14,48.585,-123.165,10.98
Mosquito Pass,06/30/14,48.585,-123.165,10.25
Mosquito Pass,07/01/14,48.585,-123.165,11.14
