site,date,latitude,longitude,SST
Ship Harbor,02/25/14,48.505,-122.675,6.51
Ship Harbor,02/26/14,48.505,-122.675,6.17
Ship Harbor,02/27/14,48.505,-122.675,6.37
Ship Harbor,02/28/14,48.505,-122.675,6.88
Ship Harbor,03/01/14,48.505,-122.675,6.71
Ship Harbor,03/02/14,48.505,-122.675,6.58
Ship Harbor,03/03/14,48.505,-122.675,6.6
Ship Harbor,03/04/14,48.505,-122.675,6.62
Ship Harbor,03/05/14,48.505,-122.675,6.65
Ship Harbor,03/06/14,48.505,-122.675,6.7
Ship Harbor,03/07/14,48.505,-122.675,6.1
Ship Harbor,03/08/14,48.505,-122.675,6.82
Ship Harbor,03/09/14,48.505,-122.675,7.12
Ship Harbor,03/10/14,48.505,-122.675,7.4
Ship Harbor,03/11/14,48.505,-122.675,7.91
Ship Harbor,03/12/14,48.505,-122.675,7.07
Ship Harbor,03/13/14,48.505,-122.675,7.29
Ship Harbor,03/14/14,48.505,-122.675,7.67
Ship Harbor,03/15/14,48.505,-122.675,7.18
Ship Harbor,03/16/14,48.505,-122.675,7.39
Ship Harbor,03/17/14,48.505,-122.675,7.65
Ship Harbor,03/18/14,48.505,-122.675,7.5
Ship Harbor,03/19/14,48.505,-122.675,7.41
Ship Harbor,03/20/14,48.505,-122.675,7.55
Ship Harbor,03/21/14,48.505,-122.675,7.47
Ship Harbor,03/22/14,48.505,-122.675,6.12
Ship Harbor,03/23/14,48.505,-122.675,6.26
Ship Harbor,03/24/14,48.505,-122.675,6.59
Ship Harbor,03/25/14,48.505,-122.675,6.79
Ship Harbor,03/26/14,48.505,-122.675,6.89
Ship Harbor,03/27/14,48.505,-122.675,7.8
Ship Harbor,03/28/14,48.505,-122.675,7.64
Ship Harbor,03/29/14,48.505,-122.675,7.59
Ship Harbor,03/30/14,48.505,-122.675,7.63
Ship Harbor,03/31/14,48.505,-122.675,7.57
Ship Harbor,04/01/14,48.505,-122.675,8.1
Ship Harbor,04/02/14,48.505,-122.675,8.31
Ship Harbor,04/03/14,48.505,-122.675,7.98
Ship Harbor,04/04/14,48.505,-122.675,8.2
Ship Harbor,04/05/14,48.505,-122.675,8.44
Ship Harbor,04/06/14,48.505,-122.675,8.14
Ship Harbor,04/07/14,48.505,-122.675,8.68
Ship Harbor,04/08/14,48.505,-122.675,8.42
Ship Harbor,04/09/14,48.505,-122.675,8.49
Ship Harbor,04/10/14,48.505,-122.675,8.63
Ship Harbor,04/11/14,48.505,-122.675,8.27
Ship Harbor,04/12/14,48.505,-122.675,9.33
Ship Harbor,04/13/14,48.505,-122.675,8.85
Ship Harbor,04/14/14,48.505,-122.675,8.88
Ship Harbor,04/15/14,48.505,-122.675,9.2
Ship Harbor,04/16/14,48.505,-122.675,9.25
Ship Harbor,04/17/14,48.505,-122.675,9.24
Ship Harbor,04/18/14,48.505,-122.675,8.65
Ship Harbor,04/19/14,48.505,-122.675,8.84
Ship Harbor,04/20/14,48.505,-122.675,7.99
Ship Harbor,04/21/14,48.505,-122.675,8.04
Ship Harbor,04/22/14,48.505,-122.675,8.29
Ship Harbor,04/23/14,48.505,-122.675,7.84
Ship Harbor,04/24/14,48.505,-122.675,7.92
Ship Harbor,04/25/14,48.505,-122.675,9.27
Ship Harbor,04/26/14,48.505,-122.675,8.68
Ship Harbor,04/27/14,48.505,-122.675,9.07
Ship Harbor,04/28/14,48.505,-122.675,8.9
Ship Harbor,04/29/14,48.505,-122.675,9.16
Ship Harbor,04/30/14,48.505,-122.675,7.64
Ship Harbor,05/01/14,48.505,-122.675,8.68
Ship Harbor,05/02/14,48.505,-122.675,10.15
Ship Harbor,05/03/14,48.505,-122.675,10.31
Ship Harbor,05/04/14,48.505,-122.675,10.32
Ship Harbor,05/05/14,48.505,-122.675,10.35
Ship Harbor,05/06/14,48.505,-122.675,10.42
Ship Harbor,05/07/14,48.505,-122.675,9.25
Ship Harbor,05/08/14,48.505,-122.675,9.48
Ship Harbor,05/09/14,48.505,-122.675,9.61
Ship Harbor,05/10/14,48.505,-122.675,9.48
Ship Harbor,05/11/14,48.505,-122.675,10.28
Ship Harbor,05/12/14,48.505,-122.675,9.59
Ship Harbor,05/13/14,48.505,-122.675,10.72
Ship Harbor,05/14/14,48.505,-122.675,10.46
Ship Harbor,05/15/14,48.505,-122.675,10.84
Ship Harbor,05/16/14,48.505,-122.675,10.67
Ship Harbor,05/17/14,48.505,-122.675,10.89
Ship Harbor,05/18/14,48.505,-122.675,10.36
Ship Harbor,05/19/14,48.505,-122.675,10.37
Ship Harbor,05/20/14,48.505,-122.675,10.82
Ship Harbor,05/21/14,48.505,-122.675,10.96
Ship Harbor,05/22/14,48.505,-122.675,10.81
Ship Harbor,05/23/14,48.505,-122.675,10.92
Ship Harbor,05/24/14,48.505,-122.675,9.92
Ship Harbor,05/25/14,48.505,-122.675,9.11
Ship Harbor,05/26/14,48.505,-122.675,10.65
Ship Harbor,05/27/14,48.505,-122.675,10.66
Ship Harbor,05/28/14,48.505,-122.675,9.95
Ship Harbor,05/29/14,48.505,-122.675,10.13
Ship Harbor,05/30/14,48.505,-122.675,9.63
Ship Harbor,05/31/14,48.505,-122.675,9.87
Ship Harbor,06/01/14,48.505,-122.675,10.39
Ship Harbor,06/02/14,48.505,-122.675,10.79
Ship Harbor,06/03/14,48.505,-122.675,10.69
Ship Harbor,06/04/14,48.505,-122.675,10.77
Ship Harbor,06/05/14,48.505,-122.675,12.89
Ship Harbor,06/06/14,48.505,-122.675,12.21
Ship Harbor,06/07/14,48.505,-122.675,13.4
Ship Harbor,06/08/14,48.505,-122.675,13.2
Ship Harbor,06/09/14,48.505,-122.675,12.42
Ship Harbor,06/10/14,48.505,-122.675,11.53
Ship Harbor,06/11/14,48.505,-122.675,10.8
Ship Harbor,06/12/14,48.505,-122.675,11.66
Ship Harbor,06/13/14,48.505,-122.675,11.47
Ship Harbor,06/14/14,48.505,-122.675,11.66
Ship Harbor,06/15/14,48.505,-122.675,11.72
Ship Harbor,06/16/14,48.505,-122.675,11.75
Ship Harbor,06/17/14,48.505,-122.675,10.77
Ship Harbor,06/18/14,48.505,-122.675,11.46
Ship Harbor,06/19/14,48.505,-122.675,11.91
Ship Harbor,06/20/14,48.505,-122.675,11.53
Ship Harbor,06/21/14,48.505,-122.675,11.15
Ship Harbor,06/22/14,48.505,-122.675,10.03
Ship Harbor,06/23/14,48.505,-122.675,10.61
Ship Harbor,06/24/14,48.505,-122.675,10.79
Ship Harbor,06/25/14,48.505,-122.675,10.88
Ship Harbor,06/26/14,48.505,-122.675,10.01
Ship Harbor,06/27/14,48.505,-122.675,10.82
Ship Harbor,06/28/14,48.505,-122.675,11.04
Ship Harbor,06/29/14,48.505,-122.675,11.08
Ship Harbor,06/30/14,48.505,-122.675,10.75
Ship Harbor,07/01/14,48.505,-122.675,11.52
Ship Harbor,07/02/14,48.505,-122.675,11.61
Ship Harbor,07/03/14,48.505,-122.675,11.6
Ship Harbor,07/04/14,48.505,-122.675,11.18
Ship Harbor,07/05/14,48.505,-122.675,11.33
Ship Harbor,07/06/14,48.505,-122.675,11.42
Ship Harbor,07/07/14,48.505,-122.675,12.78
Ship Harbor,07/08/14,48.505,-122.675,13.9
Ship Harbor,07/09/14,48.505,-122.675,14.2
Ship Harbor,07/10/14,48.505,-122.675,12.62
Ship Harbor,07/11/14,48.505,-122.675,13.37
Ship Harbor,07/12/14,48.505,-122.675,13.29
Ship Harbor,07/13/14,48.505,-122.675,13.56
Ship Harbor,07/14/14,48.505,-122.675,12.98
Ship Harbor,07/15/14,48.505,-122.675,12.49
Ship Harbor,07/16/14,48.505,-122.675,12.43
Ship Harbor,07/17/14,48.505,-122.675,11.66
Ship Harbor,07/18/14,48.505,-122.675,11.08
Ship Harbor,07/19/14,48.505,-122.675,11.8
Ship Harbor,07/20/14,48.505,-122.675,11.97
Ship Harbor,07/21/14,48.505,-122.675,12.78
Ship Harbor,07/22/14,48.505,-122.675,11.36
Ship Harbor,07/23/14,48.505,-122.675,11.6
Ship Harbor,07/24/14,48.505,-122.675,11.71
Ship Harbor,07/25/14,48.505,-122.675,11.05
Ship Harbor,07/26/14,48.505,-122.675,10.88
Ship Harbor,07/27/14,48.505,-122.675,11.33
Ship Harbor,07/28/14,48.505,-122.675,12.29
Ship Harbor,07/29/14,48.505,-122.675,11.74
Ship Harbor,07/30/14,48.505,-122.675,12.63
